Date/Time (LST),Longitude (x),Latitude (y),Temp (°C),Precip. Amount (mm),Wind Spd (km/h),Visibility (km),Weather
2017-04-03 22:00:00,-79.4,43.63,5.5,1.8,32.0,12.9,Rain
2017-04-03 23:00:00,-79.4,43.63,5.3,1.2,35.0,16.1,Rain
2017-04-04 00:00:00,-79.4,43.63,5.2,2.5,41.0,6.4,"Rain,Fog"
2017-04-04 01:00:00,-79.4,43.63,5.5,1.8,34.0,14.5,Rain
2017-04-04 02:00:00,-79.4,43.63,5.8,0.5,30.0,16.1,Rain
2017-04-04 03:00:00,-79.4,43.63,6.6,0.2,30.0,12.9,Rain
2017-04-04 07:00:00,-79.4,43.63,5.6,3.0,24.0,9.7,"Rain,Fog"
2017-04-04 08:00:00,-79.4,43.63,6.1,7.6,21.0,6.4,"Rain,Fog"
2017-04-04 09:00:00,-79.4,43.63,6.1,1.5,18.0,16.1,
2017-04-04 13:00:00,-79.4,43.63,7.7,1.0,4.0,11.3,Rain
2017-04-04 14:00:00,-79.4,43.63,6.9,0.8,18.0,16.1,
2017-04-04 16:00:00,-79.4,43.63,7.3,1.0,30.0,9.7,"Rain,Fog"
2017-04-04 17:00:00,-79.4,43.63,6.7,1.0,46.0,16.1,
2017-04-06 07:00:00,-79.4,43.63,5.7,0.2,52.0,16.1,Rain
2017-04-06 08:00:00,-79.4,43.63,5.4,0.2,48.0,16.1,
2017-04-06 10:00:00,-79.4,43.63,5.5,1.0,43.0,9.7,"Rain,Fog"
2017-04-06 11:00:00,-79.4,43.63,5.3,3.5,39.0,8.1,"Rain,Fog"
2017-04-06 12:00:00,-79.4,43.63,5.4,3.5,41.0,6.4,"Rain,Fog"
2017-04-06 13:00:00,-79.4,43.63,5.8,3.0,37.0,6.4,"Rain,Fog"
2017-04-06 14:00:00,-79.4,43.63,7.2,3.5,30.0,6.4,"Rain,Fog"
2017-04-06 15:00:00,-79.4,43.63,7.4,2.2,21.0,11.3,Rain
2017-04-06 16:00:00,-79.4,43.63,6.8,1.2,22.0,16.1,Rain
2017-04-06 17:00:00,-79.4,43.63,6.2,0.8,26.0,8.1,"Rain,Fog"
2017-04-06 18:00:00,-79.4,43.63,4.8,1.0,18.0,11.3,Rain
2017-04-06 19:00:00,-79.4,43.63,3.6,1.8,21.0,16.1,Rain
2017-04-06 20:00:00,-79.4,43.63,3.3,1.0,22.0,16.1,Rain
2017-04-06 21:00:00,-79.4,43.63,3.3,0.8,28.0,14.5,Rain
2017-04-06 22:00:00,-79.4,43.63,2.4,1.5,22.0,9.7,"Rain,Fog"
2017-04-06 23:00:00,-79.4,43.63,2.0,1.5,22.0,11.3,Rain
2017-04-07 00:00:00,-79.4,43.63,1.8,2.0,18.0,8.1,Fog
2017-04-07 01:00:00,-79.4,43.63,1.9,1.5,21.0,11.3,
2017-04-07 02:00:00,-79.4,43.63,2.1,0.8,35.0,16.1,Rain
2017-04-10 15:00:00,-79.4,43.63,15.9,0.5,9.0,16.1,
2017-04-10 21:00:00,-79.4,43.63,11.6,0.2,11.0,16.1,Rain
2017-04-10 22:00:00,-79.4,43.63,9.3,0.8,13.0,16.1,Rain
2017-04-10 23:00:00,-79.4,43.63,9.3,0.2,9.0,11.3,Rain
2017-04-11 00:00:00,-79.4,43.63,11.8,0.5,0.0,16.1,
2017-04-11 02:00:00,-79.4,43.63,8.8,0.2,5.0,4.8,Fog
2017-04-15 09:00:00,-79.4,43.63,6.3,0.2,9.0,16.1,Rain
2017-04-15 10:00:00,-79.4,43.63,6.2,0.8,11.0,16.1,Rain
2017-04-15 11:00:00,-79.4,43.63,5.3,1.2,17.0,11.3,Rain
2017-04-15 12:00:00,-79.4,43.63,4.9,1.0,13.0,16.1,Rain
2017-04-15 13:00:00,-79.4,43.63,6.4,0.8,15.0,16.1,
2017-04-16 20:00:00,-79.4,43.63,16.8,0.8,34.0,12.9,Rain
2017-04-16 21:00:00,-79.4,43.63,15.5,0.2,21.0,16.1,
2017-04-19 06:00:00,-79.4,43.63,6.4,0.2,15.0,16.1,
2017-04-19 09:00:00,-79.4,43.63,7.7,0.2,9.0,16.1,
2017-04-19 14:00:00,-79.4,43.63,10.9,0.2,24.0,16.1,
2017-04-20 10:00:00,-79.4,43.63,5.5,2.2,24.0,12.9,Rain
2017-04-20 11:00:00,-79.4,43.63,5.1,4.5,34.0,16.1,Rain
2017-04-20 12:00:00,-79.4,43.63,4.9,1.0,43.0,16.1,Rain
2017-04-20 15:00:00,-79.4,43.63,5.4,0.2,37.0,16.1,
2017-04-20 16:00:00,-79.4,43.63,5.2,1.2,48.0,16.1,Rain
2017-04-20 17:00:00,-79.4,43.63,5.7,2.8,46.0,4.0,"Rain,Fog"
2017-04-20 18:00:00,-79.4,43.63,5.8,3.8,48.0,16.1,Rain
2017-04-20 19:00:00,-79.4,43.63,5.6,5.8,35.0,6.4,"Rain,Fog"
2017-04-20 20:00:00,-79.4,43.63,5.5,2.2,39.0,16.1,Rain
2017-04-20 22:00:00,-79.4,43.63,5.6,1.2,35.0,12.9,Rain
2017-04-20 23:00:00,-79.4,43.63,5.7,0.8,32.0,6.4,"Rain,Fog"
2017-04-21 00:00:00,-79.4,43.63,5.8,0.2,30.0,16.1,
2017-04-25 08:00:00,-79.4,43.63,5.4,2.0,28.0,4.8,"Rain,Fog"
2017-04-25 09:00:00,-79.4,43.63,5.5,0.5,32.0,16.1,Rain
2017-04-25 10:00:00,-79.4,43.63,6.3,1.8,34.0,8.1,"Rain,Fog"
2017-04-25 11:00:00,-79.4,43.63,6.6,1.5,30.0,16.1,Rain
2017-04-25 13:00:00,-79.4,43.63,7.5,0.5,45.0,16.1,Rain
2017-04-27 18:00:00,-79.4,43.63,13.1,2.3,15.0,6.4,"Thunderstorms,Rain,Fog"
2017-04-27 19:00:00,-79.4,43.63,13.9,4.3,5.0,0.8,"Rain,Fog"
2017-04-27 20:00:00,-79.4,43.63,11.2,1.2,0.0,1.0,"Rain,Fog"
2017-04-30 06:00:00,-79.4,43.63,4.6,2.0,34.0,16.1,Rain
2017-04-30 14:00:00,-79.4,43.63,5.2,0.5,45.0,16.1,
2017-04-30 17:00:00,-79.4,43.63,6.0,0.5,37.0,12.9,Rain
2017-04-30 18:00:00,-79.4,43.63,7.7,0.2,35.0,16.1,
2017-04-30 21:00:00,-79.4,43.63,6.4,1.0,26.0,8.1,"Rain,Fog"
2017-04-30 22:00:00,-79.4,43.63,5.2,7.8,21.0,8.1,"Rain,Fog"
2017-04-30 23:00:00,-79.4,43.63,4.9,3.2,30.0,16.1,Rain
2017-05-01 00:00:00,-79.4,43.63,5.0,0.2,28.0,12.9,Rain
2017-05-01 01:00:00,-79.4,43.63,5.2,1.5,28.0,14.5,Rain
2017-05-01 03:00:00,-79.4,43.63,6.3,0.5,15.0,16.1,
2017-05-01 09:00:00,-79.4,43.63,7.8,0.2,26.0,16.1,Rain
2017-05-01 10:00:00,-79.4,43.63,8.0,1.2,35.0,16.1,Rain
2017-05-01 11:00:00,-79.4,43.63,7.2,3.8,34.0,6.4,"Rain,Fog"
2017-05-01 12:00:00,-79.4,43.63,7.3,0.5,30.0,16.1,
2017-05-01 13:00:00,-79.4,43.63,7.8,2.5,37.0,16.1,Rain
2017-05-01 14:00:00,-79.4,43.63,9.7,5.5,15.0,8.1,"Rain,Fog"
2017-05-01 15:00:00,-79.4,43.63,9.8,5.2,15.0,8.1,"Rain,Fog"
2017-05-01 16:00:00,-79.4,43.63,9.5,2.8,22.0,16.1,
2017-05-01 17:00:00,-79.4,43.63,11.8,0.2,15.0,16.1,
2017-05-02 10:00:00,-79.4,43.63,7.5,0.2,21.0,16.1,Rain
2017-05-02 11:00:00,-79.4,43.63,7.9,0.2,28.0,16.1,Rain
2017-05-02 12:00:00,-79.4,43.63,8.6,0.2,24.0,16.1,Rain
2017-05-02 14:00:00,-79.4,43.63,8.9,0.2,28.0,16.1,
2017-05-04 13:00:00,-79.4,43.63,7.4,0.2,18.0,16.1,Rain
2017-05-04 14:00:00,-79.4,43.63,7.1,1.5,21.0,9.7,"Rain,Fog"
2017-05-04 15:00:00,-79.4,43.63,6.8,2.0,21.0,11.3,Rain
2017-05-04 16:00:00,-79.4,43.63,7.0,2.0,30.0,11.3,Rain
2017-05-04 17:00:00,-79.4,43.63,6.8,1.5,32.0,16.1,Rain
2017-05-04 18:00:00,-79.4,43.63,6.6,2.2,39.0,8.1,"Rain,Fog"
2017-05-04 19:00:00,-79.4,43.63,6.1,2.2,43.0,9.7,"Rain,Fog"
2017-05-04 20:00:00,-79.4,43.63,6.3,2.5,41.0,8.1,"Rain,Fog"
2017-05-04 21:00:00,-79.4,43.63,6.4,3.0,43.0,4.8,"Rain,Fog"
2017-05-04 22:00:00,-79.4,43.63,6.6,1.8,48.0,8.1,"Rain,Fog"
2017-05-04 23:00:00,-79.4,43.63,6.7,1.0,43.0,9.7,"Rain,Fog"
2017-05-05 00:00:00,-79.4,43.63,6.7,1.0,37.0,6.4,"Rain,Fog"
2017-05-05 01:00:00,-79.4,43.63,6.8,1.0,37.0,12.9,Rain
2017-05-05 02:00:00,-79.4,43.63,6.9,2.0,34.0,8.1,"Rain,Fog"
2017-05-05 03:00:00,-79.4,43.63,6.8,1.0,35.0,16.1,Rain
2017-05-05 04:00:00,-79.4,43.63,6.8,1.0,32.0,11.3,Rain
2017-05-05 05:00:00,-79.4,43.63,7.4,2.2,26.0,8.1,"Rain,Fog"
2017-05-05 06:00:00,-79.4,43.63,7.5,2.2,28.0,9.7,"Rain,Fog"
2017-05-05 07:00:00,-79.4,43.63,7.0,2.2,26.0,9.7,"Rain,Fog"
2017-05-05 08:00:00,-79.4,43.63,7.3,2.2,22.0,11.3,Rain
2017-05-05 09:00:00,-79.4,43.63,7.2,2.0,22.0,16.1,Rain
2017-05-05 10:00:00,-79.4,43.63,7.5,1.2,34.0,14.5,Rain
2017-05-05 11:00:00,-79.4,43.63,8.0,1.0,34.0,16.1,Rain
2017-05-05 12:00:00,-79.4,43.63,8.2,1.5,41.0,6.4,"Rain,Fog"
2017-05-05 13:00:00,-79.4,43.63,8.3,1.8,46.0,4.8,"Rain,Fog"
2017-05-05 14:00:00,-79.4,43.63,9.2,1.0,22.0,16.1,Rain
2017-05-05 15:00:00,-79.4,43.63,9.7,1.8,18.0,3.2,"Rain,Fog"
2017-05-05 16:00:00,-79.4,43.63,10.1,1.5,13.0,4.8,"Rain,Fog"
2017-05-05 17:00:00,-79.4,43.63,10.1,0.5,17.0,4.8,"Rain,Fog"
2017-05-05 18:00:00,-79.4,43.63,10.1,1.0,18.0,4.8,"Rain,Fog"
2017-05-05 19:00:00,-79.4,43.63,8.8,0.2,22.0,11.3,
2017-05-06 01:00:00,-79.4,43.63,7.1,0.2,21.0,16.1,Rain
2017-05-06 05:00:00,-79.4,43.63,6.2,0.5,18.0,8.1,"Rain,Fog"
2017-05-06 23:00:00,-79.4,43.63,6.3,0.2,15.0,16.1,Rain
2017-05-07 00:00:00,-79.4,43.63,6.1,0.2,15.0,16.1,Rain
2017-05-13 18:00:00,-79.4,43.63,11.3,1.0,13.0,16.1,
2017-05-14 13:00:00,-79.4,43.63,13.7,0.8,21.0,16.1,"Thunderstorms,Rain"
2017-05-16 11:00:00,-79.4,43.63,9.3,0.2,9.0,16.1,Rain
2017-05-16 12:00:00,-79.4,43.63,10.8,0.2,4.0,16.1,Rain
2017-05-21 07:00:00,-79.4,43.63,9.6,0.8,30.0,12.9,Rain
2017-05-21 08:00:00,-79.4,43.63,10.3,0.5,30.0,16.1,Rain
2017-05-21 14:00:00,-79.4,43.63,12.0,1.8,24.0,12.9,Rain
2017-05-21 15:00:00,-79.4,43.63,11.6,1.0,32.0,16.1,Rain
2017-05-21 16:00:00,-79.4,43.63,11.2,0.2,32.0,16.1,
2017-05-21 17:00:00,-79.4,43.63,10.8,2.2,28.0,6.4,"Rain,Fog"
2017-05-21 18:00:00,-79.4,43.63,10.6,3.8,26.0,12.9,Rain
2017-05-21 19:00:00,-79.4,43.63,10.7,0.2,21.0,16.1,
2017-05-21 22:00:00,-79.4,43.63,11.2,0.2,13.0,12.9,
2017-05-22 01:00:00,-79.4,43.63,10.2,1.2,17.0,16.1,
2017-05-25 00:00:00,-79.4,43.63,12.5,0.2,28.0,16.1,
2017-05-25 02:00:00,-79.4,43.63,12.1,4.0,13.0,6.4,"Rain,Fog"
2017-05-25 03:00:00,-79.4,43.63,13.5,2.0,22.0,3.2,"Rain,Fog"
2017-05-25 04:00:00,-79.4,43.63,12.8,3.8,35.0,2.4,"Rain,Fog"
2017-05-25 05:00:00,-79.4,43.63,12.1,2.8,37.0,4.0,"Rain,Fog"
2017-05-25 06:00:00,-79.4,43.63,11.4,3.2,39.0,2.0,"Rain,Fog"
2017-05-25 07:00:00,-79.4,43.63,11.4,3.2,41.0,1.2,"Rain,Fog"
2017-05-25 08:00:00,-79.4,43.63,11.0,4.2,41.0,2.0,"Rain,Fog"
2017-05-25 09:00:00,-79.4,43.63,11.2,3.5,39.0,2.0,"Rain,Fog"
2017-05-25 10:00:00,-79.4,43.63,11.2,3.5,45.0,2.0,"Rain,Fog"
2017-05-25 11:00:00,-79.4,43.63,10.8,7.5,41.0,1.6,"Moderate Rain,Fog"
2017-05-25 12:00:00,-79.4,43.63,10.3,11.0,41.0,1.6,"Rain,Fog"
2017-05-25 13:00:00,-79.4,43.63,10.0,5.5,39.0,2.0,"Rain,Fog"
2017-05-25 14:00:00,-79.4,43.63,9.9,0.2,35.0,4.8,"Rain,Fog"
2017-05-25 17:00:00,-79.4,43.63,10.1,0.2,32.0,2.4,Fog
2017-05-25 21:00:00,-79.4,43.63,11.2,1.0,28.0,3.2,"Rain,Fog"
2017-05-26 02:00:00,-79.4,43.63,11.4,0.2,8.0,4.8,"Rain,Fog"
2017-05-26 04:00:00,-79.4,43.63,11.3,0.2,4.0,2.4,Fog
2017-05-29 07:00:00,-79.4,43.63,12.7,0.2,8.0,11.3,Rain
2017-05-29 12:00:00,-79.4,43.63,15.9,0.5,13.0,11.3,Rain
2017-05-30 17:00:00,-79.4,43.63,16.9,1.0,37.0,12.9,"Thunderstorms,Rain"
2017-05-30 18:00:00,-79.4,43.63,16.4,0.2,15.0,16.1,
2017-05-30 21:00:00,-79.4,43.63,14.6,0.5,17.0,16.1,Rain
2017-05-30 22:00:00,-79.4,43.63,14.6,4.3,11.0,6.4,"Thunderstorms,Rain"
2017-05-30 23:00:00,-79.4,43.63,13.2,0.8,9.0,16.1,
2017-05-31 00:00:00,-79.4,43.63,14.4,1.5,4.0,16.1,Rain
2017-05-31 05:00:00,-79.4,43.63,12.2,0.2,0.0,16.1,
2017-05-31 12:00:00,-79.4,43.63,17.3,0.2,32.0,16.1,Rain
2017-05-31 14:00:00,-79.4,43.63,17.8,1.2,18.0,12.9,Rain
2017-06-04 04:00:00,-79.4,43.63,14.2,0.2,17.0,16.1,Rain
2017-06-04 06:00:00,-79.4,43.63,13.3,2.2,17.0,14.5,Rain
2017-06-04 07:00:00,-79.4,43.63,12.0,2.2,21.0,12.9,Rain
2017-06-04 08:00:00,-79.4,43.63,12.1,1.5,15.0,16.1,Rain
2017-06-04 09:00:00,-79.4,43.63,12.5,0.8,9.0,16.1,Rain
2017-06-05 03:00:00,-79.4,43.63,13.0,0.2,8.0,9.7,"Thunderstorms,Rain,Fog"
2017-06-06 05:00:00,-79.4,43.63,14.2,0.2,8.0,16.1,Rain
2017-06-06 06:00:00,-79.4,43.63,14.4,0.2,11.0,16.1,Rain
2017-06-06 12:00:00,-79.4,43.63,16.7,0.5,21.0,16.1,
2017-06-06 13:00:00,-79.4,43.63,13.2,0.8,26.0,8.1,"Rain,Fog"
2017-06-06 14:00:00,-79.4,43.63,14.6,0.2,24.0,16.1,
2017-06-06 15:00:00,-79.4,43.63,13.9,0.2,11.0,4.8,"Rain,Fog"
2017-06-06 16:00:00,-79.4,43.63,13.0,1.5,18.0,16.1,
2017-06-06 17:00:00,-79.4,43.63,13.5,0.2,17.0,16.1,
2017-06-06 18:00:00,-79.4,43.63,13.3,0.2,24.0,16.1,Rain
2017-06-14 05:00:00,-79.4,43.63,17.4,0.2,5.0,16.1,
2017-06-16 05:00:00,-79.4,43.63,15.5,0.2,0.0,16.1,
2017-06-16 20:00:00,-79.4,43.63,21.9,1.3,15.0,11.3,Rain
2017-06-16 21:00:00,-79.4,43.63,22.6,2.3,8.0,16.1,
2017-06-16 23:00:00,-79.4,43.63,19.6,0.2,0.0,16.1,
2017-06-18 08:00:00,-79.4,43.63,19.9,0.8,9.0,14.5,Rain
2017-06-18 09:00:00,-79.4,43.63,21.7,0.2,5.0,16.1,
2017-06-18 16:00:00,-79.4,43.63,21.6,0.2,30.0,16.1,Rain
2017-06-18 17:00:00,-79.4,43.63,19.3,0.2,21.0,16.1,Rain
2017-06-20 00:00:00,-79.4,43.63,17.2,0.8,21.0,16.1,Rain
2017-06-20 01:00:00,-79.4,43.63,16.7,0.5,11.0,16.1,
2017-06-20 02:00:00,-79.4,43.63,16.5,4.0,8.0,16.1,
2017-06-20 03:00:00,-79.4,43.63,16.6,0.5,9.0,16.1,Rain
2017-06-20 20:00:00,-79.4,43.63,15.6,2.0,18.0,12.9,Rain
2017-06-20 21:00:00,-79.4,43.63,13.5,2.0,11.0,16.1,Rain
2017-06-20 22:00:00,-79.4,43.63,13.3,3.2,11.0,16.1,Rain
2017-06-21 02:00:00,-79.4,43.63,12.9,0.2,9.0,16.1,
2017-06-22 11:00:00,-79.4,43.63,16.9,0.5,8.0,16.1,Rain
2017-06-22 12:00:00,-79.4,43.63,17.8,1.0,9.0,16.1,
2017-06-22 23:00:00,-79.4,43.63,18.8,1.8,8.0,16.1,"Thunderstorms,Rain"
2017-06-23 00:00:00,-79.4,43.63,19.9,0.2,5.0,16.1,
2017-06-23 01:00:00,-79.4,43.63,19.2,7.4,9.0,2.4,"Thunderstorms,Rain,Fog"
2017-06-23 02:00:00,-79.4,43.63,18.6,6.0,5.0,3.2,"Rain,Fog"
2017-06-23 03:00:00,-79.4,43.63,18.9,9.8,9.0,2.0,"Thunderstorms,Rain,Fog"
2017-06-23 04:00:00,-79.4,43.63,19.6,3.0,8.0,11.3,Rain
2017-06-23 08:00:00,-79.4,43.63,18.3,5.8,18.0,6.4,"Rain,Fog"
2017-06-23 09:00:00,-79.4,43.63,17.3,0.8,11.0,4.0,"Rain,Fog"
2017-06-23 10:00:00,-79.4,43.63,18.0,0.2,5.0,16.1,Rain
2017-06-23 11:00:00,-79.4,43.63,18.3,2.8,4.0,16.1,Rain
2017-06-23 12:00:00,-79.4,43.63,18.5,0.2,8.0,1.6,Fog
2017-06-25 11:00:00,-79.4,43.63,14.3,1.5,43.0,9.7,"Thunderstorms,Moderate Rain"
2017-06-25 13:00:00,-79.4,43.63,14.5,0.5,28.0,12.9,"Thunderstorms,Rain"
2017-06-26 13:00:00,-79.4,43.63,19.3,0.2,18.0,16.1,
2017-06-26 14:00:00,-79.4,43.63,16.6,2.0,17.0,9.7,"Thunderstorms,Moderate Rain"
2017-06-26 15:00:00,-79.4,43.63,14.5,0.2,22.0,16.1,Rain
2017-06-27 13:00:00,-79.4,43.63,15.5,1.8,26.0,16.1,Rain
2017-06-27 14:00:00,-79.4,43.63,16.2,0.2,21.0,16.1,Rain
2017-06-29 02:00:00,-79.4,43.63,14.0,1.2,4.0,12.9,Rain
2017-06-29 03:00:00,-79.4,43.63,14.2,1.0,15.0,9.7,"Rain,Fog"
2017-06-29 04:00:00,-79.4,43.63,13.8,0.2,21.0,16.1,
2017-06-29 07:00:00,-79.4,43.63,15.3,0.5,13.0,16.1,
2017-06-29 11:00:00,-79.4,43.63,15.7,1.5,9.0,16.1,
2017-06-30 05:00:00,-79.4,43.63,15.5,2.8,15.0,2.0,Fog
2017-06-30 06:00:00,-79.4,43.63,17.9,4.3,8.0,4.0,"Rain,Fog"
2017-06-30 08:00:00,-79.4,43.63,16.9,0.8,8.0,2.0,"Rain,Fog"
2017-07-01 00:00:00,-79.4,43.63,18.1,0.5,5.0,11.3,Rain
2017-07-01 01:00:00,-79.4,43.63,17.7,0.5,8.0,6.4,"Rain,Fog"
2017-07-01 15:00:00,-79.4,43.63,17.1,3.5,18.0,16.1,Rain
2017-07-01 16:00:00,-79.4,43.63,15.9,0.8,9.0,14.5,Rain
2017-07-01 17:00:00,-79.4,43.63,15.3,0.2,13.0,16.1,
2017-07-07 18:00:00,-79.4,43.63,23.2,5.8,9.0,12.9,"Thunderstorms,Rain"
2017-07-07 19:00:00,-79.4,43.63,23.0,1.2,4.0,16.1,Thunderstorms
2017-07-12 19:00:00,-79.4,43.63,21.3,0.2,4.0,6.4,Fog
2017-07-12 22:00:00,-79.4,43.63,20.9,2.0,13.0,4.0,"Rain,Fog"
2017-07-13 08:00:00,-79.4,43.63,16.1,0.2,28.0,16.1,Rain
2017-07-13 12:00:00,-79.4,43.63,16.0,1.0,30.0,16.1,
2017-07-13 13:00:00,-79.4,43.63,16.6,0.2,28.0,16.1,
2017-07-14 00:00:00,-79.4,43.63,18.0,2.3,26.0,6.4,"Thunderstorms,Moderate Rain,Fog"
2017-07-14 01:00:00,-79.4,43.63,17.8,7.8,22.0,16.1,
2017-07-14 02:00:00,-79.4,43.63,17.8,0.2,22.0,16.1,
2017-07-20 10:00:00,-79.4,43.63,20.3,0.2,11.0,12.9,"Thunderstorms,Rain"
2017-07-20 11:00:00,-79.4,43.63,16.6,17.2,18.0,4.0,"Thunderstorms,Heavy Rain,Fog"
2017-07-20 12:00:00,-79.4,43.63,17.6,0.2,13.0,16.1,
2017-07-22 13:00:00,-79.4,43.63,22.2,0.2,8.0,16.1,Rain
2017-07-22 21:00:00,-79.4,43.63,21.5,0.2,4.0,16.1,Rain
2017-07-22 22:00:00,-79.4,43.63,21.3,1.0,4.0,8.1,"Rain,Fog"
2017-07-22 23:00:00,-79.4,43.63,20.7,0.8,9.0,8.1,"Rain,Fog"
2017-07-23 21:00:00,-79.4,43.63,21.3,0.2,26.0,16.1,
2017-07-24 15:00:00,-79.4,43.63,19.6,3.0,22.0,16.1,
2017-07-26 20:00:00,-79.4,43.63,19.6,0.5,8.0,16.1,Rain
2017-07-26 23:00:00,-79.4,43.63,20.5,0.2,8.0,16.1,
2017-07-27 02:00:00,-79.4,43.63,19.8,0.8,15.0,16.1,Rain
2017-07-27 03:00:00,-79.4,43.63,20.0,0.5,17.0,16.1,Rain
2017-07-27 04:00:00,-79.4,43.63,19.8,0.5,17.0,16.1,Moderate Rain
2017-07-27 05:00:00,-79.4,43.63,19.7,1.0,8.0,11.3,Rain
2017-07-27 08:00:00,-79.4,43.63,20.2,2.0,5.0,6.4,"Moderate Rain,Fog"
2017-07-27 09:00:00,-79.4,43.63,20.3,1.8,8.0,8.1,"Rain,Fog"
2017-07-27 10:00:00,-79.4,43.63,20.8,1.0,9.0,16.1,
2017-07-31 14:00:00,-79.4,43.63,24.3,0.8,13.0,16.1,"Thunderstorms,Rain"
2017-08-01 15:00:00,-79.4,43.63,22.8,0.8,17.0,11.3,"Thunderstorms,Moderate Rain"
2017-08-01 16:00:00,-79.4,43.63,22.6,1.5,9.0,16.1,Rain
2017-08-04 07:00:00,-79.4,43.63,21.5,0.8,11.0,16.1,Rain
2017-08-04 08:00:00,-79.4,43.63,22.3,0.2,8.0,16.1,
2017-08-04 12:00:00,-79.4,43.63,24.8,0.2,26.0,16.1,
2017-08-04 16:00:00,-79.4,43.63,21.2,2.2,22.0,16.1,"Thunderstorms,Moderate Rain"
2017-08-04 17:00:00,-79.4,43.63,20.4,5.0,17.0,16.1,Moderate Rain
2017-08-04 18:00:00,-79.4,43.63,20.3,1.0,22.0,16.1,Rain
2017-08-05 10:00:00,-79.4,43.63,18.0,0.2,28.0,16.1,Rain
2017-08-05 11:00:00,-79.4,43.63,17.3,0.8,18.0,14.5,Rain
2017-08-07 11:00:00,-79.4,43.63,19.6,0.8,8.0,11.3,Rain
2017-08-07 12:00:00,-79.4,43.63,18.3,0.2,13.0,16.1,Rain
2017-08-11 20:00:00,-79.4,43.63,18.9,1.3,5.0,16.1,
2017-08-11 21:00:00,-79.4,43.63,20.7,0.5,22.0,16.1,Rain
2017-08-11 22:00:00,-79.4,43.63,20.0,0.2,4.0,16.1,"Thunderstorms,Rain"
2017-08-11 23:00:00,-79.4,43.63,19.4,0.5,8.0,16.1,
2017-08-15 04:00:00,-79.4,43.63,18.1,0.5,11.0,16.1,Rain
2017-08-15 05:00:00,-79.4,43.63,18.5,0.2,4.0,16.1,
2017-08-17 15:00:00,-79.4,43.63,20.0,0.2,30.0,16.1,Rain
2017-08-17 16:00:00,-79.4,43.63,19.6,0.8,34.0,14.5,Moderate Rain
2017-08-17 17:00:00,-79.4,43.63,19.0,4.0,24.0,9.7,"Moderate Rain,Fog"
2017-08-17 18:00:00,-79.4,43.63,19.4,0.2,32.0,16.1,Rain
2017-08-17 19:00:00,-79.4,43.63,19.8,0.2,34.0,16.1,
2017-08-17 21:00:00,-79.4,43.63,20.3,3.3,18.0,16.1,
2017-08-22 14:00:00,-79.4,43.63,24.0,1.8,26.0,16.1,
2017-08-22 16:00:00,-79.4,43.63,26.2,0.2,39.0,16.1,
2017-08-31 02:00:00,-79.4,43.63,18.3,0.2,11.0,12.9,Rain
2017-08-31 03:00:00,-79.4,43.63,17.3,1.2,13.0,11.3,Rain
2017-09-03 03:00:00,-79.4,43.63,15.2,0.5,9.0,6.4,"Rain,Fog"
2017-09-03 04:00:00,-79.4,43.63,15.3,0.5,11.0,6.4,"Rain,Fog"
2017-09-03 05:00:00,-79.4,43.63,15.5,2.0,11.0,8.1,"Moderate Rain,Fog"
2017-09-03 06:00:00,-79.4,43.63,15.7,2.8,8.0,16.1,Rain
2017-09-03 14:00:00,-79.4,43.63,20.3,0.2,17.0,16.1,
2017-09-04 18:00:00,-79.4,43.63,21.5,0.5,17.0,16.1,"Thunderstorms,Rain"
2017-09-04 19:00:00,-79.4,43.63,23.4,0.8,28.0,16.1,"Thunderstorms,Rain"
2017-09-04 20:00:00,-79.4,43.63,19.7,3.0,28.0,16.1,"Thunderstorms,Rain"
2017-09-04 21:00:00,-79.4,43.63,20.0,0.8,22.0,16.1,Rain
2017-09-05 14:00:00,-79.4,43.63,16.1,10.2,5.0,16.1,Rain
2017-09-07 12:00:00,-79.4,43.63,16.8,1.8,21.0,16.1,Rain
2017-09-07 15:00:00,-79.4,43.63,16.6,3.5,15.0,16.1,Rain
2017-09-07 16:00:00,-79.4,43.63,16.6,0.2,22.0,16.1,
2017-09-29 10:00:00,-79.4,43.63,14.1,0.2,18.0,16.1,Rain
2017-09-29 11:00:00,-79.4,43.63,14.0,1.8,22.0,6.4,"Rain,Fog"
2017-09-29 12:00:00,-79.4,43.63,16.4,0.5,26.0,16.1,
2017-09-29 14:00:00,-79.4,43.63,17.8,0.2,17.0,16.1,Thunderstorms
2017-10-04 13:00:00,-79.4,43.63,21.1,1.2,8.0,16.1,
2017-10-04 18:00:00,-79.4,43.63,20.7,6.9,22.0,16.1,Rain
2017-10-07 03:00:00,-79.4,43.63,17.5,0.2,9.0,2.8,"Rain,Fog"
2017-10-07 04:00:00,-79.4,43.63,18.6,0.5,11.0,6.4,"Rain,Fog"
2017-10-07 06:00:00,-79.4,43.63,18.6,0.2,22.0,11.3,Rain
2017-10-07 07:00:00,-79.4,43.63,18.4,0.8,15.0,16.1,
2017-10-08 01:00:00,-79.4,43.63,19.7,2.2,21.0,16.1,Rain
2017-10-08 03:00:00,-79.4,43.63,20.5,0.2,50.0,16.1,Rain
2017-10-09 02:00:00,-79.4,43.63,17.5,0.5,13.0,16.1,Rain
2017-10-09 03:00:00,-79.4,43.63,16.7,1.5,11.0,8.1,"Moderate Rain,Fog"
